"Smith and others are incarcerated in Liberty Jail, Missouri.",1838-11-28,1838-11-28
Imprisonment at Liberty Jail begins.,1838-12-01,1838-12-01
John Taylor (hereafter Taylor) is ordained an apostle as the first English-born General Authority and first non-U.S. member of the Quorum of Twelve Apostles.,1838-12-19,1838-12-19
"Don Carlos Smith and George A. Smith return to Missouri from their mission, traveling the last hundred miles on foot and partly at night to avoid a mob.",1838-12-25,1838-12-25
"Emma takes Hyrum's wife Mary and her baby, Joseph F., to visit Joseph Jr. and Hyrum at Liberty Jail. It is Emma's third visit. Mercy Fielding Thompson (Mary Fielding Smith's sister), Mercy's own eight-month-old baby, and Joseph III also were in the group.",1839-01-21,1839-01-21
"Under direction of Assistant Counselor John Smith, a committee organizes the exodus from Missouri to Illinois.",1839-01-26,1839-01-26
"Sidney Rigdon, who was ordered discharged from jail, leaves by night. Phebe, after accompanying him on the first leg of the journey, returns to Far West for the children, meeting Sidney at Tinney's Grove a few days later.",1839-02-05,1839-02-05
"With the aid of Stephen Markham, Emma starts from Far West with her four children. She reaches Quincy, Illinois, on 15 February.",1839-02-07,1839-02-07
Lucy and her family‚Äö√Ñ√Æapparently the same family group that had come to Missouri‚Äö√Ñ√Æleave Far West for Illinois.,1839-02-15,1839-02-15
"Lucy and her family reach the swampy banks of the Mississippi in continual storms of snow, sleet, and rain. Samuel and Seymour Brunson take them across the river to Quincy on 22 February. Back in Far West, a committee is appointed to sell Joseph's and Lucy's tavern to a buyer from Clay County.",1839-02-21,1839-02-21
"Samuel moves his family from the crowded dwelling where Joseph Sr., Lucy, and his sisters are living. About this time, Lucy's and Joseph's daughter Lucy becomes very sick. Mother Lucy, while nursing daughter Lucy, becomes pain-[p.196]fully ill with cholera but is cured through the herbal remedies of a botanic physician.",1839-02-28,1839-02-28
"Brigham Young presides at a conference at Quincy, Illinois. George Hinkle, Sampson Avard, John Corrill, Reed Peck, W. W. Phelps, Frederick G. Williams, Thomas B. Marsh, Burr Riggs, and others are excommunicated.",1839-03-17,1839-03-17
D&C Section 123 Revealed,1839-03-20,1839-03-20
D&C Section 121 Revealed,1839-03-20,1839-03-20
D&C Section 122 Revealed,1839-03-20,1839-03-20
"Howard Coray and other members of his family are baptized in Pike County, Illinois.",1839-03-25,1839-03-25
"Joseph, Hyrum, Lyman Wight, Alexander McRae, and Caleb Baldwin are transferred to Gallatin Jail.",1839-04-06,1839-04-06
"At Gallatin, Daviess County, in a grand jury hearing presided over by Thomas Birch, the prisoners are ordered transferred to Boone County.",1839-04-09,1839-04-12
"In a letter to Joseph Jr. and Hyrum, Don Carlos reports that his mother and sister Lucy are on the mend.",1839-04-11,1839-04-11
"Joseph, Hyrum, Lyman Wight, Alexander McRae, and Caleb Baldwin begin their journey to Boone County. They are allowed to escape that night.",1839-04-15,1839-04-15
Smith and other Liberty Jail prisoners escape from custody during a transfer. Enraged Missourians drag the two jailers through the streets and nearly kill them.,1839-04-16,1839-04-16
"Lucy receives spiritual assurance that Joseph and Hyrum will reach Quincy the next day and prophesies as much to Edward Partridge. That night she sees them in a vision, sleeping on the prairie without blankets or food.",1839-04-21,1839-04-21
Smith returns to his family (now in Illinois) and reportedly indicates his intention for his son Joseph III to be his successor as church president.,1839-04-22,1839-04-22
"Reaches Quincy, Illinois",1839-04-22,1839-04-22
"Joseph, Hyrum, and the three other escapees reach Quincy, Illinois.",1839-04-22,1839-04-22
Joseph chooses Commerce and Montrose as the future gathering places for the Saints.,1839-04-25,1839-04-25
"At the Far West temple site, in jeopardy if detected by anti-Mormons, apostles Young, Kimball, Taylor, Orson Pratt, and John E. Page ordain Woodruff and George A. Smith as apostles to fulfill one of Smith’s earlier revelations. Eighteen other Mormons, including four women, also brave the mobs by attending this ceremony.",1839-04-26,1839-04-26
"Members of the Twelve (Brigham Young, Heber C. Kimball, Orson Pratt, John E. Page, and John Taylor) meet in Far West, lay the cornerstone of the temple, and ordain Wilford Woodruff and George A. Smith apostles.",1839-04-26,1839-04-26
"The Saints purchase their first land in Commerce, a 135-acre farm, from Hugh White for $5,000, plus forty-seven ""unimproved"" acres from Isaac Galland. Later, additional hundreds of acres are purchased from Daniel H. Wells, Hiram Kimball, Davidson Hibbard, and the firm of Horace R. Hotchkiss.",1839-05-01,1839-05-01
"Smith moves to the village of Commerce, Illinois, which he expands and renames Nauvoo in the new city plat on 30 Aug. By the end of 1845 the city’s population would swell to 12,000, second only to Chicago in the state’s urban population. Another 3,000 Mormons live in the surrounding area.",1839-05-10,1839-05-10
"Joseph Jr., Emma, and their four children move into the Homestead, a two-story, four-room log cabin purchased from [p.197]Hugh White about a mile south of Commerce. Joseph Sr. and Lucy live in a lean-to built on this cabin.",1839-05-10,1839-05-10
"By this date, Don Carlos and Samuel (and presumably Jenkins Salisbury) have moved to the George Miller property near Macombe, McDonough County, Illinois.",1839-05-16,1839-05-16
Smith signed a document as “Presiding Elder of the Church of Jesus Christ of Latter Day Saints.”,1839-05-24,1839-05-24
"Don Carlos Smith, using the printing press that W. W. Phelps had employed in Missouri, begins to set up the Times and Seasons.",1839-06-01,1839-06-01
James Mulholland records that Smith “commenced to dictate and I to write history” based on the 1838 history by clerk George Robinson. The new manuscript contains Smith’s well-known account of his first vision “early in the spring of eighteen hundred and twenty.”,1839-06-11,1839-06-11
Joseph Smith Sr. is sick all summer. Joseph Jr. also becomes ill but is healed by Emma's herbal remedies.,1839-07-01,1839-07-01
"Great numbers of the Saints become ill, with new cases occurring daily. About this time, William takes Hyrum's daughter Lovina, who is ill, home to Plymouth with him. Lucy and her daughter Lucy go to nurse her in mid-summer. Daughter Lucy becomes ill again. mid-July 1839",1839-07-01,1839-07-01
Smith heals church members of sickness and gives a silk handkerchief to Woodruff to heal people by touching them with it.,1839-07-22,1839-07-22
"Joseph Jr., rising from his sickbed, begins administering to the sick; he and other elders heal many.",1839-07-22,1839-07-22
The Twelve are called to another mission in England and leave as they are able over the next six weeks.,1839-08-08,1839-08-08
Twelve Apostles depart for Great Britain,1839-09-01,1839-09-01
"Silas Smith, brother of Joseph Sr., dies.",1839-09-13,1839-09-13
Joseph Jr. visits William Smith at Plymouth. His sister Lucy is healed at the sound of his voice downstairs.,1839-09-13,1839-09-15
"Joseph Jr., Sidney Rigdon, Elias Higbee, and Orrin Porter Rockwell leave for Washington, D.C.",1839-10-29,1839-10-29
"In Washington, D.C., and Philadelphia area",1839-11-01,1839-02-01
The first issue of the Times and Seasons is published at Nauvoo.,1839-11-15,1839-11-15
"Aboard ship during a storm, Young writes in his diary: “I set to command the winds to sees [cease] and let ous [us] goe safe on our Jorney[, and] the winds abated.”",1839-11-26,1839-11-26
U.S. president Martin Van Buren tells Smith in a personal meeting that the federal government cannot intervene to protect Mormon property or civil rights in Missouri. In 1833 the U.S. Supreme Court had ruled in the Barrow case that the Bill of Rights restrained only the federal government. Until the Civil War and the 14th Amendment the constitutional separation between the federal government and the rights of sovereign states prohibited such intervention. This is also the first meeting between a U.S. president and an LDS president.,1839-11-29,1839-11-29
"Petitions for redress in Washington, D.C.",1839-12-01,1839-02-01
"Joseph Jr. reaches Philadelphia and preaches there for a week; then he and Orson Pratt go to New Jersey, return to Philadelphia on 9 January 1840, then return to Washington on 5 February for a short time. Joseph Sr. is bedfast and terminally ill. Lucy assures him by the Spirit that he will not die without his children around him.",1839-12-21,1839-12-21
"Martha Jane Knowlton, a Campbellite, becomes the first member of her family to be baptized Mormon, John E. Page officiating.",1840-01-01,1840-01-01
"Lucy, visiting the Knowlton family on Bear Creek, Hancock County, sprains her knee, then becomes ill with a respiratory ailment that lasts six weeks.",1840-01-01,1840-01-01
"Martha Jane Knowlton receives her patriarchal blessing at Nauvoo from Joseph Smith Sr., in Lucy's presence.",1840-01-21,1840-01-21
"Returns to Nauvoo, Illinois",1840-03-01,1840-03-01
Joseph Jr. returns to Nauvoo.,1840-03-04,1840-03-04
Howard Coray begins clerking for Joseph Smith Jr.,1840-04-01,1840-04-01
"A general conference at Preston, England, for 1,686 members authorizes the publication of a hymnbook and the Latter-day Saints Millennial Star edited by Parley P. Pratt.",1840-04-15,1840-04-17
Don Carlos Smith and Robert Thompson serve a mission to Philadelphia.,1840-05-01,1840-05-01
"The Latter-Day Saints Millennial Star, the first LDS periodical outside the U.S., is published in England.",1840-05-27,1840-05-27
Joseph Jr. breaks Howard Coray's leg in a playful scuffle and promises him that he will find a suitable companion.,1840-06-01,1840-06-01
Lucy Smith (daughter) marries Arthur Millikin.,1840-06-04,1840-06-04
The first British converts arrive at Nauvoo.,1840-06-06,1840-06-06
Emma gives birth to Don Carlos Smith at Nauvoo. He is her seventh biological child and sixth son.,1840-06-13,1840-06-13
Howard Coray sees Martha Jane Knowlton at a preaching service in Nauvoo and makes her acquaintance.,1840-07-01,1840-07-01
"Dr. John C. Bennett writes to Joseph expressing interest in Mormonism, the first of three letters written by 30 July.",1840-07-25,1840-07-25
"“General George Washington” is among the first for whom a vicarious baptism for the dead occurs in the Mississippi River, his proxy (“friend”) Smith’s brother Don Carlos. After 1841 baptisms for the dead would occur only in specially constructed temple fonts.",1840-08-01,1840-08-01
Smith preaches baptism for the dead at the funeral of Seymour Brunson who died 10,1840-08-15,1840-08-15
"On his deathbed, Joseph Smith, Sr., ordains his son Hyrum as Presiding Patriarch. This would be the last instance of patrilineal ordination which the hierarchy accepted for the office of patriarch. More than a decade later Young would reject a similar ordination by Presiding Patriarch John Smith for his son George A.",1840-09-14,1840-09-14
Joseph Sr. dies after ordaining Hyrum patriarch to the church and giving his children blessings.,1840-09-14,1840-09-14
Robert B. Thompson preaches Joseph Sr.'s funeral sermon.,1840-09-15,1840-09-15
Orson Pratt in Scotland prints Joseph Smith's first vision.,1840-10-01,1840-10-01
"A conference at Nauvoo decides to build a temple, each Saint tithing his tenth-day's labor to the project.",1840-10-03,1840-10-03
"On motion of John C. Bennett, the general conference votes that no one be judged guilty of a crime unless proven “by two or three witnesses.” This was Bennett’s way of shielding his own extra-marital sexual activities with both females and males.",1840-10-05,1840-10-05
William Smith publishes a letter in the Times and Seasons defending himself for refusing to serve further missions.,1840-12-15,1840-12-15
"The governor of Illinois signs the Nauvoo charter which Smith uses to make the Mormon capital an independent theocracy. Abraham Lincoln votes for the charter, even though Nauvoo’s Mormons had voted as a bloc against him in the previous election.",1840-12-16,1840-12-16
"Governor Thomas Carlin signs the Nauvoo Charter, effective 1 February 1841. It was written by Joseph Jr., John C. Bennett, and Robert B. Thompson; Bennett pushes it through the legislature in twenty-one days.",1840-12-16,1840-12-16
JS marriage to Sarah Scott (Mulholland),1841-01-01,1844-01-01
JS marriage to Mary Houston,1841-01-01,1844-01-01
JS marriage to Vienna Jacques,1841-01-01,1844-01-01
JS marriage to Mrs. Tailor,1841-01-01,1844-01-01
"Smith organizes the Nauvoo Lyceum where men could give presentations on theology “for the benefit of the Elders who are calculated to proclaim the Gospel to this Generation.” He also announces a revelation against phrenology, text unavailable.",1841-01-05,1841-01-05
"Smith dictates a revelation on priesthood quorums and baptism for the dead. The revelation lists Hyrum Smith as patriarch before the church president and ascribes to him joint presidency over the church. It makes provision, for the first time, for a bishopric to preside over the entire church. The revelation says concerning John Bennett: “his reward shall not fail, if he receive counsel; and for his love he shall be great, for he shall be mine if he do this, saith the Lord.”",1841-01-19,1841-01-19
D&C Section 124 Revealed,1841-01-19,1841-01-19
"Hyrum is called as assistant president in the First Presidency replacing Oliver Cowdery, while William Law replaces Hyrum as second counselor. Hyrum's ordination as Patriarch to the Church is confirmed.",1841-01-21,1841-01-25
Hyrum Smith is ordained Assistant President and Presiding Patriarch. William Law becomes the first non-U.S. member of the First Presidency.,1841-01-24,1841-01-24
"Lucy Bailey Smith, the fourth child and third daughter of Samuel Harrison Smith and Mary Bailey Smith, is born about this time; Mary dies on this date.",1841-01-25,1841-01-25
"Smith is elected sole Trustee-in-Trust for church, the legal entity for directing church finances until 1923.",1841-01-30,1841-01-30
"Joseph is elected sole trustee-in-trust for the church, a lifetime appointment.",1841-01-30,1841-01-30
"The Nauvoo Charter takes effect. John C. Bennett is elected mayor with aldermen Samuel H. Smith, Daniel H. Wells, and Newel K. Whitney. The city council consists of Joseph, Hyrum, and Don Carlos Smith, Sidney Rigdon, Charles C. Rich, John T. Barnett, Wilson Law, John P. Greene, and Vinson Knight.",1841-02-01,1841-02-01
"The Nauvoo Legion is organized by authorization of the city charter and city council ordinance of 3 Feb. The governor appoints Smith lieutenant-general of the Legion on 5 Feb. Under Smith’s leadership, the Nauvoo Legion becomes the largest militia in the U.S.",1841-02-04,1841-02-04
"Smith tells the Nauvoo high council not to excommunicate Theodore Turley for “sleeping with two females,” requiring him only to confess “that he had acted unwisely, unjustly, imprudently, and unbecoming.”",1841-02-06,1841-02-06
Martha Jane Knowlton and Howard Coray are married by Robert B. Thompson.,1841-02-06,1841-02-06
JS marriage to Hannah Ann Dubois (Smith),1841-02-11,1841-02-12
"Nauvoo city ordinance that “the Catholics, Presbyterians, Methodists, Baptists, Latter-day Saints, Quakers, Episcopals, Universalists, Unitarians, Mohammedans, and all other religious sects and denominations, whatever, shall have free toleration, and equal privileges.” This law provided for a $300 fine and 6-month imprisonment for anyone convicted of ridiculing a person’s religious beliefs. At this time, several states of the U.S.A. prohibited Jews and other non-Christians from voting or holding public office.",1841-03-01,1841-03-01
D&C Section 125 Revealed,1841-03-01,1841-03-01
Work on Nauvoo temple begins.,1841-03-01,1841-03-01
"At Smith’s request, Bishop George Miller reported from John C. Bennett’s former residence that “his wife left him under satisfactory evidence of his adulterous connections.”",1841-03-02,1841-03-02
The governor of Illinois appoints Smith lieutenant-general of the Nauvoo Legion.,1841-03-10,1841-03-10
"Josephine Donna Smith, third daughter of Don Carlos Smith and Agnes Coolbrith Smith, is born at Nauvoo.",1841-03-10,1841-03-10
JS marriage to Louisa Beaman,1841-04-05,1841-04-06
Louisa Beaman becomes Joseph Jr.'s first acknowledged plural wife. (Joseph may have married Fanny Alger in 1833 and Lucinda Pendleton Morgan Harris in 1838.),1841-04-05,1841-04-05
The cornerstones of the Nauvoo temple are laid.,1841-04-06,1841-04-06
The cornerstone of the Nauvoo temple is laid with much ceremony.,1841-04-06,1841-04-06
"A conference sustains John C. Bennett as Assistant President in the First Presidency. He is the first general authority to have attended college, having studied one year at McGill University.",1841-04-08,1841-04-08
"Smith and Rigdon rebaptize each other for remission of sins and “renewal of covenants.” Church leaders would promote rebaptism for all members during a religious reformation beginning May 1842. In the future, four temples would perform 7,788 baptisms for renewal of covenants from 1877 through 1893. This ordinance would be officially discontinued in 1922.",1841-04-11,1841-04-11
A Mormon “Secret Service in detecting thiefs &c.” is founded. The thieves are former Danites.,1841-04-25,1841-04-25
Samuel Harrison Smith marries Levira Clark. Some sources also give the marriage date as 3/30 May 1841. Lucy mistakenly gives the marriage date as 29 April 1842. That was the date of their first daughter's birth.,1841-04-29,1841-04-29
"Martha Ann Smith, second child and first daughter of Mary Fielding Smith and Hyrum Smith, is born at Nauvoo; she is Hyrum's eighth child.",1841-05-14,1841-05-14
"Hyrum and William Law leave on a mission to the East. From Pittsburgh, they report that John C. Bennett has abandoned his wife and child. Bennett takes poison in an apparent suicide attempt dramatizing his remorse but recovers and is allowed to retain his positions.",1841-06-01,1841-06-01
Smith is arrested as a fugitive from Missouri justice but not extradited.,1841-06-05,1841-06-05
"Joseph is arrested at Bear Creek for extradition to Missouri, obtains a writ of habeas corpus at Quincy, and has a hearing before Judge Stephen A. Douglas at Monmouth, Warren County (9 June), at which he is released.",1841-06-05,1841-06-05
"Joseph Jr. teaches plural marriage to Brigham Young, Heber Kimball, and John Taylor, who have returned from their mission.",1841-07-01,1841-07-01
D&C Section 126 Revealed,1841-07-09,1841-07-09
Don Carlos Smith performs the marriage ceremony of George A. Smith and Bathsheba W. Bigler.,1841-07-25,1841-07-25
Don Carlos Smith dies at age twenty-six.,1841-08-07,1841-08-07
Joseph's and Emma's fourteen-month-old son Don Carlos dies at Nauvoo.,1841-08-15,1841-08-15
Apostle Orson Pratt is the first general authority to receive an honorary college degree (M.A. from the University of the City of Nauvoo).,1841-09-04,1841-09-04
"Hyrum Jr., son of Hyrum and Jerusha Smith, dies at Nauvoo at age seven.",1841-09-25,1841-09-25
Construction begins on the Mansion House.,1841-10-02,1841-10-02
Grandmaster Jonas gives George Miller permission to open a lodge of Freemasons in Nauvoo.,1841-10-15,1841-10-15
"Don Carlos Salisbury, the fifth child and third son of Katharine Smith Salisbury and Wilkins J. Salisbury, is born at Plymouth/Fountain Green, Hancock County, Illinois.",1841-10-22,1841-10-26
On the Mount of Olives in Jerusalem Apostle Orson Hyde dedicates Palestine for the return of Jewish people.,1841-10-24,1841-10-24
JS marriage to Zina Diantha Huntington (Jacobs),1841-10-27,1841-10-28
"Smith marries a woman polygamously who lives with her legal husband. Brigham Young University would later name one of its residence halls after her. Zina D. Huntington would also marry Young after Smith’s death, her legal husband standing in as witness. This is the first of a dozen known cases of polyandry in Mormon history.",1841-10-27,1841-10-27
"Smith preaches: “If you do not accuse each other, God will not accuse you. If you have no accuser you will enter heaven. If you will not accuse me, I will not accuse you….What many people call sin is not sin. I do many things to break down superstition, and I will break it down.”",1841-11-07,1841-11-07
"The first temple baptismal font is dedicated. The first ordinance is a baptism for the dead, with Young as officiator and Reuben McBride as proxy. The second ordinance is a baptism for health which heals Samuel Rolfe within the week. Four temples would eventually perform 22,403 baptisms for health from 1877 through 1893.",1841-11-08,1841-11-08
JS marriage to Presendia Lathrop Huntington (Buell),1841-12-11,1841-12-12
Smith exhibits to the Twelve what Young calls the “seer stone” but what Woodruff calls the “Urim and Thummim.” Young says that at Nauvoo Smith finds two more seer stones on the banks of the Mississippi River.,1841-12-27,1841-12-27
"Applying for membership at the second meeting of Nauvoo's Masonic lodge are Joseph, Willard Richards, Brigham Young, Sidney Rigdon, Wilford Woodruff, John Taylor, and others. They are admitted formally on 15 March 1842.",1841-12-30,1841-12-30
JS marriage to Mary Elizabeth Rollins (Lightner),1842-01-01,1843-01-01
JS marriage to Mrs. G*****,1842-01-01,1843-01-01
JS marriage to Nancy M. Winchester,1842-01-01,1844-01-01
JS marriage to Mary Heron (Snider),1842-01-01,1844-01-01
JS marriage to Agnes Moulton Coolbrith (Smith),1842-01-06,1842-01-07
"Joseph becomes editor of the Times and Seasons, with John Taylor as assistant editor.",1842-02-01,1842-02-01
"Emma gives birth to a stillborn son, her eighth biological child and seventh son. He is not named.",1842-02-06,1842-02-06
JS marriage to Sylvia Sessions (Lyon),1842-02-08,1843-02-08
"For the first time an account of Smith’s first vision is published, appearing in the Times and Seasons which publishes his official account on 1 Apr.",1842-03-01,1842-03-01
First installment of Book of Abraham published,1842-03-01,1842-03-01
Facsimile No. 1 from the Book of Abraham is published in the Times and Seasons along with the Wentworth letter.,1842-03-01,1842-03-01
"Smith gives final approval for the second “facsimile” illustration from the Book of Abraham, with references to “grand key words of the Holy Melchizedek Priesthood, as revealed to Adam in the Garden of Eden.”",1842-03-04,1842-03-04
JS marriage to Patty Bartlett (Sessions),1842-03-09,1842-03-10
Smith is initiated into Freemasonry and organizes the Masonic Lodge of Nauvoo.,1842-03-15,1842-03-15
Smith organizes the Female Relief Society.,1842-03-17,1842-03-17
"The all-female Relief Society is organized with eighteen women. Emma is appointed president with counselors Elizabeth Ann Whitney and Sarah M. Cleveland, and with Eliza R. Snow as secretary. Membership reaches 1,142 by September 1842.",1842-03-17,1842-04-01
Lucy attends the second meeting of the Relief Society and is received as a member by vote. She participates in the next several meetings.,1842-03-24,1842-03-24
"Women of the Relief Society are instructed by Smith that “the Society should move according to the ancient Priesthood” and that he “was going to make of this Society a ‘kingdom of priests’ as in Enoch’s day, as in Paul’s day.”",1842-03-30,1842-03-30
JS marriage to Marinda Nancy Johnson (Hyde),1842-04-01,1842-05-01
"In publishing the official version of the first vision, the Times and Seasons gives Smith’s description of himself between the ages of fourteen and seventeen: “I frequently fell into many foolish errors and displayed the weakness of youth and the corruption of human nature, which I am sorry to say led me into divers temptations, to the gratification of many appetites offensive in the sight of God. In consequence of these things I often felt condemned for my weakness, and imperfections.” In a separate editorial, “Try the Spirits,” Smith acknowledges that Mormonism is not the only contemporary church that claims to have apostles and visitation of angels: “The Irvingites have apostles, prophets, pastors, teachers, evangelists, and angels.”",1842-04-01,1842-04-01
Joseph applies for bankruptcy,1842-04-01,1842-04-01
"Smith receives a revelation to establish a formal theocratic government, “the Kingdom of God,” later known as the “Council of Fifty.” The text is available but has not been canonized or officially published.",1842-04-07,1842-04-07
"Smith unsuccessfully proposes plural marriage to Nancy Rigdon and “in a day or two” dictates a letter to her which reads in part: “That which is wrong under one circumstance, may be, and often is, right under another….Whatever God requires is right, no matter what it is, although we may not see the reason thereof till long after the events transpire.” This is his first written statement of theocratic ethics.",1842-04-14,1842-04-14
"William Smith begins publishing The Wasp, a miscellaneous weekly in Nauvoo.",1842-04-16,1842-04-16
Smith and brother Hyrum file for bankruptcy.,1842-04-18,1842-04-18
"Joseph and Hyrum file bankruptcy petitions, as do Sidney Rigdon, Elias Higbee, Reynolds Cahoon, John P. Greene, George Morey, Jared Carter, Hiram Kimball, and others. By December petitions have still not been approved.",1842-04-18,1842-04-18
"Lucy attends Relief Society and is among those who give impromptu ""exhortation, admonition, encouragement &c. &c."" to the sisters.",1842-04-19,1842-04-19
"At a Relief Society meeting Smith says, “I now deliver it as a prophecy that before ten years shall roll round, the queens of the earth shall come and pay their respects to this Society—they shall come with their millions and shall contribute of their abundance for the relief of the poor.” He also warns: “Do not indulge too much in the gift of tongues, or the devil will take advantage of the innocent.” Then he tells the women that “the keys of the kingdom are about to be given to them that they may be able to detect everything false, as well as to the Elders….I now turn the key to you in the name of God.”",1842-04-28,1842-04-28
"Levira Annette Clark, the first child of Samuel and Levira Smith, is born at Nauvoo. She is Samuel's fifth child.",1842-04-29,1842-04-29
"Smith organizes the Quorum of Anointed or Holy Order of the Priesthood, and intitiates nine men into what would later be called the “temple endowment.” He excludes first counselor Rigdon and assistant counselor John C. Bennett. Women do not participate until 28 Sept. 1843.",1842-05-04,1842-05-05
"Joseph teaches the endowment ceremony for the first time to James Adams, Hyrum Smith, Newel K. Whitney, William Law, William Marks, George Miller, Brigham Young, Heber C. Kimball, and Willard Richards.",1842-05-04,1842-05-04
"An assassination attempt is made on Missouri’s ex-governor Lilburn W. Boggs, allegedly by former Danite and later member of the Council of Fifty Orrin Porter Rockwell.",1842-05-06,1842-05-06
Lilburn Boggs is shot in the head but recovers; he suspects Joseph of having ordered Orrin Porter Rockwell to perform the assassination. Rockwell is arrested.,1842-05-06,1842-05-06
"John C. Bennett resigns as mayor, is disfellowshipped on 25 May, and expelled as a Mason by 16 June. An order of excommunication is drawn up on 11 May but not published until 23 June.",1842-05-16,1842-05-16
Joseph Smith replaces Bennett as mayor. He has been acting mayor since February. Hyrum Smith is elected vice-mayor.,1842-05-17,1842-05-17
Smith becomes Nauvoo’s mayor. His Nauvoo “Lifeguards” are headed by former Danite Albert P. Rockwood and include Danites Hosea Stout and Orrin Porter Rockwell.,1842-05-19,1842-05-19
Three women testify that Assistant President John C. Bennett and Apostle William Smith taught them that Smith approved of “spiritual wifery” wherein several men have sexual relations with the same woman.,1842-05-24,1842-05-25
Smith disfellowships John Bennett who quickly publishes the first exposé of Mormon polygamy. It is not clear whether Bennett is disfellowshipped for sexual misconduct or for using Smith’s name in justifying seduction. Bennett’s excommunication on 18 June would be for his intention to publish against Smith who prevents Young from disciplining his brother William for adultery. George A. Smith later referred to “Wm Smith committing iniquity & we have to sustain him against our feelings” as an apostle.,1842-05-25,1842-05-25
JS marriage to Sarah Bapson,1842-06-01,1842-07-01
JS marriage to Elizabeth Davis (Goldsmith Brackenbury Durfee),1842-06-01,1842-07-01
"Joseph and Emma set out with their family to visit Emma's sister, Elizabeth Hale Wasson, at Inlet Grove near Amboy, Illinois. They return home before reaching Amboy because Frederick breaks his leg.",1842-06-01,1842-06-01
Smith’s “thus saith the Lord” revelation on repentance is given to a Nauvoo congregation. The text is available but has not been officially acknowledged.,1842-06-05,1842-06-05
The first fully-dated plural marriage performed by Smith occurs (for Young and Lucy Decker Seeley).,1842-06-14,1842-06-14
JS marriage to Sarah Kingsley (Howe Cleveland),1842-06-29,1842-06-30
JS marriage to Eliza Roxcy Snow,1842-06-29,1842-06-30
JS marriage to Delcena Johnson (Sherman),1842-07-01,1842-08-01
"The church newspaper The Wasp publishes a phrenology chart of Smith’s head and personality. The first trait is “Amativeness-11, L[arge]. Extreme susceptibility; passionately fond of the company of the other sex.” The official History of the Church still publishes this chart, along with the caution that such a high score indicates “extreme liability to perversion” in the trait.",1842-07-02,1842-07-02
"John C. Bennett publishes expos‚àö¬©s in the Sangamon Journal over the next three months, then compiles them in a book.",1842-07-08,1842-07-08
Thousands of Nauvoo Mormons search for Orson Pratt after discovering a suicide note. They find him distraught because Smith (according to Pratt’s wife) or Bennett (according to Smith) had tried to seduce Pratt’s wife Sarah.,1842-07-15,1842-07-15
"Orson Pratt becomes disaffected when his wife tells him that Joseph Smith proposed plural marriage to her while Orson was on a mission. Three members of the Twelve ""excommunicate"" him on 20 August. Orson disappears and is feared suicidal on 29 August. He is reinstated on 20 January 1843, when Joseph declares the apostles' earlier action illegal.",1842-07-17,1842-07-17
Pratt votes against a public resolution in defense of Smith’s virtuous conduct.,1842-07-22,1842-07-22
JS marriage to Sarah Ann Whitney,1842-07-27,1842-07-28
"Illinois governor Thomas Ford arrives to disband the state militia, then travels with some of his troops to Nauvoo. Although he spares the city the bloody assault planned by the Illinois militia, he leaves Smith under protection of the hostile Carthage Greys, knowingly enabling the assassination.",1842-07-27,1842-07-27
"Another revelation is given by Smith on polygamy. The text is available but is not canonized or officially published.
",1842-07-27,1842-07-27
". A large group of men approaches Carthage Jail disguised with blackened faces. Smith at first assumes it is the Nauvoo Legion he has secretly ordered to rescue him. However, major-general Jonathan Dunham has disobeyed orders knowing that a prison escape would mean the annihilation of Nauvoo. Instead the vigilantes storm the upstairs room, instantly killing Hyrum and severely wounding Taylor. Joseph defends himself with a pistol, jumps out the window, and begins to shout the Masonic cry of distress: “Oh, Lord, my God, is there no help for the widow’s son?” Masons in the crowd show no mercy and prop the semi-conscious Smith against a nearby well and shoot him several times at point-blank range. Willard Richards (hereafter Richards) is the only one not killed or severely wounded. Mormons immediately attribute this to the fact that he alone wore the undergarment given to endowed persons.",1842-07-27,1842-07-27
Eliza R. Snow becomes a plural wife of Joseph Smith.,1842-07-29,1842-07-29
JS marriage to Martha McBride (Knight),1842-08-01,1842-09-01
Joseph in hiding much of the time,1842-08-01,1842-11-01
While attending a Masonic ceremony Smith prophesies that Mormons would settle in the Rocky Mountains.,1842-08-06,1842-08-06
"Smith is arrested as an accessory to the attempted murder of ex-Governor Lilburn Boggs. Nauvoo’s municipal court claims jurisdiction over Smith and discharges him. The earliest reference to the special undergarment worn by the Holy Order of the endowment reads for this date: “they have oil poured on them, and then a mark or hole cut in the breast of their shirts…to keep the Destroying Angel from them and their families.” From the eighteenth century to the 1840s, “shirt” referred to an undergarment which was often worn with a separate, tight-fitting underpant reaching to the knees.",1842-08-08,1842-08-08
"Joseph refuses an extradition order from Missouri and goes into intermittent hiding for the next four months. At this point, he has married thirteen plural wives, eleven of them within the last eight months.",1842-08-08,1842-08-08
Smith goes into hiding to avoid a second arrest.,1842-08-10,1842-08-29
Eliza R. Snow moves into Joseph's and Emma's home and teaches in their family school.,1842-08-14,1842-08-14
Three apostles excommunicate Orson Pratt and ordain his replacement in the Quorum of the Twelve.,1842-08-20,1842-08-20
To refute John Bennett’s allegations Smith authorizes publication of affidavits accusing first counselor Rigdon’s daughter and Orson Pratt’s wife of sexual misconduct with Bennett.,1842-08-31,1842-08-31
D&C Section 127 Revealed,1842-09-01,1842-09-01
